Comamonas composti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,305,0,0,1,0,0,0,0,3911,1758,0,3,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Sphingobacterium shayense,0,0,0,2,0,0,3,4,5,2,0,5,8,0,1,0,0,0,2,9,3,0,1,2,1,4,213,2,0,0,0,5,0,0,0,1,0,7,19,348,414,375,56,5388,234,0,0,2,11,15,124,124,0,2,3,21,3,1,0,26,64,0,0,0,0,0,0,1,3
Proteus penneri,2,0,0,1,34,0,5,5,24,427,0,120,29,0,2,0,0,0,0,0,0,0,0,0,16,7,108,0,0,0,0,8,26,3,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,277,177,1,875,4808,268,25,0,0,9,3,0,0,0,0,0,0,0,1
Clostridium frigidicarnis,0,0,3,0,12,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,2,0,0,0,0,0,10,1,14,45,1,9,371,6566,0,0,9,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soehngenia saccharolytica,19,0,165,197,75,37,387,149,28,99,0,4,3,0,0,0,6,0,45,207,32,2,39,20,14,26,301,0,0,0,0,3,10,7,68,95,3,22,137,2171,11,0,35,3,5,0,1,9,8,1,141,44,8,108,196,110,1406,0,0,10,16,0,0,0,0,0,0,1,8
Erwinia mallotivora,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,6,4,3,0,0,0,0,1,2,0,0,0,0,0,0,17,0,7,148,84,164,0,2421,898,14,0,14,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1483,1184
Leucobacter komagatae,0,0,12,73,107,2,5,13,76,7,0,19,29,0,2,5,0,0,22,20,66,17,21,27,2,0,28,0,0,1,0,253,2,2,3,9,0,5,17,2235,231,505,1695,619,8,0,0,14,11,3,11,4,0,0,6,2,97,0,0,11,89,0,0,0,0,0,0,0,14
Pseudochrobactrum saccharolyticum,0,0,0,22,153,0,0,4,31,0,0,0,1,0,0,0,0,0,4,7,142,4,24,2,8,16,209,0,1,1,1,50,7,8,22,61,1,2,24,2390,36,33,51,25,36,0,1,67,76,53,743,548,3,38,856,80,368,0,0,2,16,0,0,0,0,0,0,0,0
Lewinella lutea,0,0,1,0,1,0,2,0,1,3,0,6,162,0,0,1,1,1,5,5,2,1,0,1,1,2,12,5,4,0,1,0,1,1,0,0,0,11,34,105,642,671,1091,2970,126,0,5,2,3,0,4,1,1,7,3,1,4,0,2,10,74,0,0,0,0,0,0,47,0
Pseudomonas viridiflava,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,51,1,6,142,652,170,0,476,327,15,7,1,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0,3524,540
