Mesorhizobium,2,0,8,8,11,1,2,1,0,4,0,7,2,0,3,4,1,0,1,17,10,0,0,1,2,0,0,3,2,5,5,20,0,1,2,2,0,3,19,240,5,6,25,17,156,2,73,1930,1669,1260,5,4,2,0,11,5,7,0,1,3,0,0,0,1,2,0,0,211,270
Bartonella,0,1,12,127,123,4,5,15,37,7,0,14,3,0,1,2,0,0,9,92,353,5,15,14,4,10,120,2,0,1,1,126,6,5,7,22,2,5,87,1019,40,39,27,10,93,2,20,331,313,202,625,320,7,53,1066,144,371,0,3,6,12,0,0,0,0,0,0,19,39
Rhodococcus,0,1,22,214,257,17,15,14,17,34,0,24,7,1,3,10,2,1,22,44,64,2,8,20,7,4,8,91,111,188,82,71,9,8,22,14,8,14,29,2028,29,14,145,146,249,1,42,396,417,171,38,22,3,34,24,12,13,1,1,16,10,0,0,0,1,0,0,268,338
Ancylobacter,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,3,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,5,1,1,28,13,2,1,85,2280,1712,1158,1,3,1,0,2,2,0,0,0,0,1,0,0,1,0,0,1,50,267
Chthoniobacter,0,0,0,1,0,9,3,0,2,0,0,0,0,0,0,1,4,0,14,0,7,4,11,3,0,0,0,16,19,10,51,17,0,0,0,0,0,0,3,12,0,0,10,6,0,0,109,811,569,423,3,0,1,0,1,1,0,0,0,0,10,0,0,0,0,0,0,1476,1869
Microbulbifer,1,0,1,3,5,5,3,16,2,23,1,24,24,1,22,50,7,0,13,9,49,3,10,6,31,71,77,26,22,15,23,16,31,21,19,13,17,51,134,333,51,21,27,106,68,3,63,49,28,12,1119,410,15,267,133,1265,62,1,3,310,64,0,1,0,1,1,0,43,23
Mesoplasma,0,0,10,6,15,1,0,2,3,30,0,71,6,0,1,0,3,0,10,113,63,38,185,260,3,1,3,1,0,0,2,75,6,4,9,14,19,71,21,95,4,9,2,7,539,1,0,18,4,0,148,65,3,26,62,38,1307,0,0,417,1460,0,2,0,0,0,0,0,5
Saccharopolyspora,3,0,4,21,10,1,5,2,5,3,1,3,2,0,0,2,1,0,2,9,0,1,31,50,0,0,0,8,6,5,32,0,0,1,0,3,0,1,7,31,2,1,8,13,46,0,100,1289,1154,817,5,5,1,4,5,0,5,0,0,1,7,1,2,1,0,0,0,595,847
Nocardioides,1,0,0,18,10,0,4,4,9,4,0,0,1,0,0,2,9,0,2,0,0,0,3,1,0,0,0,8,7,15,8,5,0,0,0,0,0,0,0,27,1,2,3,31,1,1,60,783,1200,959,1,2,1,4,0,0,3,0,0,0,2,0,0,0,1,0,0,634,1008
Candidatus Xiphinematobacter,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,1,0,8,5,0,0,0,0,0,0,3,216,0,0,14,3,0,0,103,2255,1305,513,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,154,228
Ochrobactrum,2,0,24,49,111,8,6,6,26,8,0,15,4,0,2,4,0,0,5,14,535,2,11,19,3,3,32,2,1,6,1,44,2,5,14,26,0,13,102,1891,28,8,17,7,97,0,9,105,186,61,309,107,1,32,581,39,88,0,0,0,9,0,0,0,0,0,0,21,55
Tolumonas,0,0,0,0,10,8,12,80,108,468,0,146,101,2,385,12,3,1,1,2,2,0,5,1,6,1,8,4,1,2,1,7,8,0,1,0,0,2,7,133,147,109,84,539,140,0,798,120,4,0,210,86,4,95,406,48,48,3,0,5,15,0,0,0,0,1,0,88,45
Brenneria,0,0,0,0,3,7,8,298,160,693,0,132,128,0,114,1,0,0,0,1,0,0,2,0,0,0,3,2,2,2,1,24,0,0,0,0,0,1,1,104,167,167,77,1083,66,0,972,44,2,0,28,12,0,2,77,1,7,0,0,0,52,0,1,0,0,0,0,15,1
Fusobacterium,1,0,8,0,0,0,4,1,0,13,0,8,1,0,0,30,2,0,2,0,3,0,2,2,10,88,934,0,0,0,0,1,6,0,1,0,0,2,2,6,1,1,2,1,3,0,1,0,0,22,2347,322,2,71,138,18,26,1,1,2,5,0,0,0,0,0,0,0,334
Hymenobacter,1,0,11,6,9,0,2,2,2,1,0,4,6,0,0,1,1,0,1,3,6,0,1,1,1,1,5,1,1,2,0,1,1,0,0,2,1,3,13,69,29,65,149,160,330,0,36,291,552,93,19,7,3,2,8,6,5,0,0,2,10,1,0,0,0,0,0,1118,1196
